Dates;PX_LAST;LAST_PRICE;PX_VOLUME;PX_LAST;LAST_PRICE;PX_VOLUME;PX_LAST;LAST_PRICE;PX_VOLUME
09/09/2013;874.3;874.3;264836388;;16977.32;11460305;8632.5;8632.5;197936800
09/10/2013;891.27;891.27;788400886;;17130.34;12992990;8801.6;8801.6;711926100
09/11/2013;899.63;899.63;380111245;;17000.43;4057939;8875.2;8875.2;304825500
09/12/2013;905.09;905.09;407174297;;16498.57;5525865;8924.2;8924.2;312467600
09/13/2013;906.27;906.27;317504188;;16444.54;8828888;8941.6;8941.6;210384200
09/16/2013;912.43;912.43;341766836;;16645.76;4317522;8999.5;8999.5;240162400
09/17/2013;911.57;911.57;348443913;;16196.93;6930231;8992;8992;242259600
09/18/2013;919.91;919.91;477197970;;16154.26;27783183;9062.5;9062.5;339766200
09/19/2013;929.46;929.46;587933715;;16405.7;14692747;9153.7;9153.7;443519700
09/20/2013;931.6;931.6;600397400;;16115.22;7498234;9171.8;9171.8;471406700
09/23/2013;925.05;925.05;467297027;;16043.69;2395953;9109.5;9109.5;252232500
09/24/2013;931.15;931.15;409307988;;15906.88;4232171;9167.6;9167.6;238792100
09/25/2013;938.69;938.69;445382633;;16003.32;4014033;9242.9;9242.9;301879500
09/26/2013;942.01;942.01;813180536;;15805.05;6587863;9272.4;9272.4;659623300
09/27/2013;937.89;937.89;502284834;;15945.97;5195234;9228.4;9228.4;375239600
09/30/2013;933.3;933.3;375584385;;15919.71;4729494;9186.1;9186.1;276719900
10/01/2013;949.65;949.65;517429583;;15791;4789476;9341.5;9341.5;415359700
10/02/2013;951.28;951.28;462082340;;15816.68;2773845;9350;9350;334529600
10/03/2013;946.87;946.87;433857056;;15648.19;6940237;9295.7;9295.7;235853900
10/04/2013;961.64;961.64;713965054;;15530.89;4898502;9420.9;9420.9;510696100
10/07/2013;958.12;958.12;632853400;;15551.31;1568993;9381.9;9381.9;447151900
10/08/2013;952.1;952.1;601574220;;15551.31;1568993;9318.9;9318.9;376191100
10/09/2013;963.94;963.94;615689943;;15512.25;7112282;9439;9439;390620700
10/10/2013;986.86;986.86;614382305;;15488.27;4673138;9660.5;9660.5;415720000
10/11/2013;987.55;987.55;424265480;;15460.93;8635887;9668.5;9668.5;259062100
10/14/2013;990.77;990.77;378418498;;15467.03;2107062;9696;9696;200783700
10/15/2013;1002.82;1002.82;704458804;;15503.33;6657441;9805.3;9805.3;444332100
10/16/2013;1010.09;1010.09;1144787540;;15540.24;3631375;9879;9879;379964900
10/17/2013;1013.6;1013.6;918398165;;15734.01;13894322;9918;9918;528897500
10/18/2013;1021.85;1021.85;1008275357;;15890.28;13128645;10001.8;10001.8;706359400
10/21/2013;1025.63;1025.63;821997097;;15916.41;4617578;10037.8;10037.8;301372000
10/22/2013;1023.69;1023.69;1032337736;;16285.81;19103538;10012.9;10012.9;349589800
10/23/2013;1003.39;1003.39;1128901421;;16197.65;5367033;9828.3;9828.3;519635200
10/24/2013;1012.79;1012.79;951039527;;16223.52;11245171;9915.4;9915.4;365856300
10/25/2013;1001.76;1001.76;798321880;;16196.63;4355536;9815.5;9815.5;419155700
10/28/2013;991.53;991.53;859414951;;16235.15;3228547;9736.2;9736.2;484625000
10/29/2013;1004.31;1004.31;876711222;;16393.7;6858081;9863.9;9863.9;587359500
10/30/2013;996.09;996.09;803764729;;16309.78;14500608;9778.7;9778.7;552354600
10/31/2013;1009.27;1009.27;543754286;;16322.01;17487984;9907.9;9907.9;412218000
11/01/2013;1002.52;1002.52;247697319;;16322.01;17487984;9838.3;9838.3;161188400
11/04/2013;1005.56;1005.56;498042110;;16484.09;23791971;9873.8;9873.8;307291800
11/05/2013;996.72;996.72;513962220;;16436.35;12325288;9795.7;9795.7;335033200
11/06/2013;1001.6;1001.6;557984241;;16401.26;11308059;9837.1;9837.1;369360800
11/07/2013;992.53;992.53;772461779;;16204.11;8528833;9740.4;9740.4;527521200
11/08/2013;992.19;992.19;555054556;;15918.69;12093615;9747.2;9747.2;423762600
11/11/2013;996.94;996.94;555327976;;15945.72;3831853;9789.5;9789.5;422969500
11/12/2013;988.89;988.89;556572644;;15889.47;6002786;9707.6;9707.6;442822700
11/13/2013;985.15;985.15;460498216;;15729.61;9450497;9675.2;9675.2;290989900
11/14/2013;987.78;987.78;834519348;;15709.04;5762349;9708.7;9708.7;717425800
11/15/2013;985.98;985.98;501225372;;15725.15;11796822;9695.9;9695.9;308035700
11/18/2013;995.2;995.2;490433578;;15556.41;13972819;9783.1;9783.1;252358100
11/19/2013;979.33;979.33;411766565;;15310.41;6972726;9629.8;9629.8;260315300
11/20/2013;971.16;971.16;530249774;;15204.05;7192221;9559.5;9559.5;335142800
11/21/2013;975.89;975.89;372676124;;15124.5;6543137;9599.3;9599.3;207980200
11/22/2013;984.87;984.87;398264610;;15097.13;4802743;9677.4;9677.4;239296000
11/25/2013;986.08;986.08;373994839;;15032.63;4234283;9689.1;9689.1;236054600
11/26/2013;988.12;988.12;455900036;;15186.45;18681468;9714.6;9714.6;327635600
11/27/2013;997.91;997.91;414885402;;15174.7;4345055;9808.4;9808.4;259221900
11/28/2013;1004.08;1004.08;387911504;;15170.99;3933062;9859.8;9859.8;182008200
11/29/2013;1001.44;1001.44;386843744;;15200.4;6686360;9837.6;9837.6;231247200
12/02/2013;992.32;992.32;345756773;;15142.06;6085814;9745.5;9745.5;229573700
12/03/2013;977.9;977.9;571386153;;14767.72;11598860;9605;9605;459864100
12/04/2013;971.3;971.3;464310491;;14712.12;8037896;9540.5;9540.5;318364000
12/05/2013;955.73;955.73;516896838;;14654.59;8102476;9392.1;9392.1;282357700
12/06/2013;957.09;957.09;372080191;;14667.65;11204595;9400.5;9400.5;305433900
12/09/2013;965.98;965.98;465691558;;14779;3613886;9487.4;9487.4;318454000
12/10/2013;961.93;961.93;407297629;;15045.13;41582862;9438.3;9438.3;286390500
12/11/2013;953.87;953.87;592545970;;15079.71;8831720;9358.7;9358.7;464338200
12/12/2013;945.5;945.5;326811558;;15171.99;5382708;9272.1;9272.1;232765300
12/13/2013;945.42;945.42;510903705;;15264.77;4427279;9272.7;9272.7;300302300
12/16/2013;961.88;961.88;541120763;;15545.4;11780481;9429.5;9429.5;371479100
12/17/2013;952.98;952.98;428929382;;15716.91;27876905;9343.4;9343.4;298937900
12/18/2013;963.96;963.96;451624135;;15706.96;9388062;9443.6;9443.6;329866500
12/19/2013;986.09;986.09;636587146;;15574.71;14685366;9664.3;9664.3;513855600
12/20/2013;989.51;989.51;1345181910;;15493.37;17869204;9689.9;9689.9;1074875000
12/23/2013;996.56;996.56;359927135;;15472.12;9732625;9758.4;9758.4;265932800
12/24/2013;1002.75;1002.75;159661690;;15518.74;5889408;9819.5;9819.5;108605400
12/25/2013;1002.75;1002.75;159661690;;15518.74;5889408;9819.5;9819.5;108605400
12/26/2013;1002.75;1002.75;159661690;;15593.06;46249086;9819.5;9819.5;108605400
12/27/2013;1010.41;1010.41;320754977;;15595.38;18038045;9900.1;9900.1;266795500
12/30/2013;1010.48;1010.48;322312057;;15642.75;10580578;9901.9;9901.9;242732500
12/31/2013;1011.98;1011.98;165306676;;15753.65;6735636;9916.7;9916.7;98351580
01/01/2014;1011.98;1011.98;165306676;;15753.65;6735636;9916.7;9916.7;98351580
01/02/2014;995.56;995.56;571908541;;15876.48;10870855;9760.3;9760.3;495264200
01/03/2014;999.57;999.57;460548187;;15878.75;30013312;9798;9798;408686000
01/06/2014;1009.2;1009.2;357986179;;15839.65;3657086;9888.5;9888.5;314654500
01/07/2014;1039.24;1039.24;780758127;;15830.62;4898610;10178.7;10178.7;679079000
01/08/2014;1047.15;1047.15;760035851;;15955.59;12822675;10253.6;10253.6;513494200
01/09/2014;1044.98;1044.98;700190701;;15954.3;17712398;10234.2;10234.2;507467300
01/10/2014;1050.82;1050.82;531521834;;16072.72;12774777;10290.6;10290.6;391286300
01/13/2014;1059.04;1059.04;494393677;;16140.16;16255649;10365.5;10365.5;389431400
01/14/2014;1060.93;1060.93;537838651;;16133.42;6446944;10382;10382;406787700
01/15/2014;1075.67;1075.67;543557460;;16179.3;10049544;10525;10525;436011200
01/16/2014;1067.81;1067.81;574513898;;16321.6;8102008;10455.5;10455.5;403780800
01/17/2014;1068.94;1068.94;535112854;;16465.43;12564965;10465.7;10465.7;433993800
01/20/2014;1067.57;1067.57;466407865;;16535.05;5339538;10454.1;10454.1;211043900
01/21/2014;1057.93;1057.93;531787554;;16530.24;13449481;10357.4;10357.4;305529600
01/22/2014;1049.91;1049.91;555688145;;16380.63;7422902;10279.7;10279.7;415705300
01/23/2014;1045.42;1045.42;498730328;;16377.16;6531223;10241.2;10241.2;397038500
01/24/2014;1007.48;1007.48;686376132;;16056.19;10670603;9868.9;9868.9;594794400
01/27/2014;996.12;996.12;507391597;;15786.49;9760823;9758.4;9758.4;434881000
01/28/2014;1008.5;1008.5;439145353;;15633.76;5873451;9879.1;9879.1;356437500
01/29/2014;1009.62;1009.62;514100806;;15396.45;9100162;9896.2;9896.2;430369600
01/30/2014;1016.78;1016.78;413873902;;15550.22;7778553;9964.5;9964.5;344892100
01/31/2014;1012.85;1012.85;492468341;;15452.05;8285724;9920.2;9920.2;426956700
02/03/2014;992.42;992.42;451518395;;15050.95;3354974;9725.4;9725.4;368836800
02/04/2014;995.5;995.5;434494840;;15080.39;7052954;9754.3;9754.3;381299900
02/05/2014;997.95;997.95;425853809;;15071.95;13258160;9775;9775;350894600
02/06/2014;1017.34;1017.34;618908305;;15109.53;21289477;9964.6;9964.6;483756900
02/07/2014;1028.27;1028.27;504232941;;15349.08;10348707;10072.4;10072.4;381729700
02/10/2014;1019.12;1019.12;403897393;;15284.58;3422450;9982.7;9982.7;316520800
02/11/2014;1030.18;1030.18;488656437;;15330.41;5462609;10091.2;10091.2;355414400
02/12/2014;1029.02;1029.02;553655004;;15351.01;7584779;10080.8;10080.8;438057500
02/13/2014;1030.73;1030.73;495025848;;15447.67;12570211;10098.9;10098.9;406705000
02/14/2014;1034.39;1034.39;548989713;;15564.23;21092511;10132.8;10132.8;297810000
02/17/2014;1033.58;1033.58;469764439;;15604.35;1640253;10118.6;10118.6;192528400
02/18/2014;1026.38;1026.38;669927388;;15565.93;7718201;10042.7;10042.7;358661900
02/19/2014;1027.46;1027.46;475786591;;15417.88;13140407;10053.8;10053.8;351136700
02/20/2014;1028.01;1028.01;443674103;;15479.51;9983195;10062.2;10062.2;337792500
02/21/2014;1028.59;1028.59;412821602;;15564.71;4095481;10071;10071;295610100
02/24/2014;1041.39;1041.39;438048057;;15593.31;6722622;10193.1;10193.1;288740600
02/25/2014;1046.67;1046.67;510664829;;15488.66;14701467;10242.5;10242.5;288607000
02/26/2014;1044.59;1044.59;500077391;;15349.5;5034517;10224.3;10224.3;267495100
02/27/2014;1038.68;1038.68;417640232;;15306.96;5203964;10164.1;10164.1;278816600
02/28/2014;1034.34;1034.34;1519712062;;15441.26;13654800;10114.2;10114.2;1346805000
03/03/2014;1009.73;1009.73;743506594;;15156.89;9863361;9878.7;9878.7;533712000
03/04/2014;1035.12;1035.12;575119405;;15210.19;21412387;10126.7;10126.7;429273300
03/05/2014;1044.34;1044.34;578788409;;15184.22;14187549;10215.2;10215.2;454762700
03/06/2014;1053.05;1053.05;496529459;;15225.12;32699980;10304;10304;356457300
03/07/2014;1039.09;1039.09;467347320;;15129.25;7008454;10164.2;10164.2;312830000
03/10/2014;1042.48;1042.48;473641297;;15097.11;4097100;10194.6;10194.6;383727400
03/11/2014;1039.5;1039.5;351600529;;15110.22;8069944;10163.3;10163.3;241825100
03/12/2014;1030.33;1030.33;457744387;;15155.35;5472891;10070.4;10070.4;346721800
03/13/2014;1018.78;1018.78;410046466;;14874.97;7743543;9950.3;9950.3;314694300
03/14/2014;1004.48;1004.48;698679365;;14804.94;8076824;9812;9812;558511500
03/17/2014;1020.52;1020.52;403941952;;14768.52;3550660;9975;9975;323020300
03/18/2014;1028.52;1028.52;491047807;;14676.63;12454653;10051.4;10051.4;433383900
03/19/2014;1032.29;1032.29;334928510;;14455.76;10481108;10093.3;10093.3;281282000
03/20/2014;1030.96;1030.96;446334308;;14454.23;5079604;10079.9;10079.9;355768000
03/21/2014;1027.97;1027.97;725418624;;14407.32;21997962;10053.1;10053.1;645968000
03/24/2014;1013.81;1013.81;416133360;;14341.02;6478437;9913.1;9913.1;341357100
03/25/2014;1021.04;1021.04;472252947;;14134.53;10060593;9990.5;9990.5;410403400
03/26/2014;1036.18;1036.18;516428083;;14032.78;31361131;10140.8;10140.8;426744000
03/27/2014;1041.41;1041.41;408467083;;14037.48;8920584;10199;10199;343357900
03/28/2014;1055.34;1055.34;489688878;;14273.32;8467974;10328.9;10328.9;384535300
03/31/2014;1056.06;1056.06;497321048;;14298.92;17925320;10340.5;10340.5;403636900
04/01/2014;1068.96;1068.96;611460610;;14297.44;16230727;10463.1;10463.1;525488300
04/02/2014;1066.67;1066.67;435294623;;14298.84;12179059;10435.8;10435.8;352007700
04/03/2014;1082.14;1082.14;500601223;;14282.55;7828369;10584.1;10584.1;400974300
04/04/2014;1091.27;1091.27;531581464;;14298.89;9173171;10677.2;10677.2;417250000
04/07/2014;1084.38;1084.38;349043375;;14302.95;8894454;10606.2;10606.2;267525400
04/08/2014;1072.4;1072.4;625571928;;14496.39;11796165;10480.5;10480.5;523299100
04/09/2014;1072.89;1072.89;406709235;;14572.88;16532808;10485.2;10485.2;297388500
04/10/2014;1057.94;1057.94;824054804;;14761.23;11819908;10336.1;10336.1;691332300
04/11/2014;1044.9;1044.9;542472454;;14689.57;9641158;10205.4;10205.4;428765800
04/14/2014;1042.62;1042.62;506266330;;14769.21;6321863;10188.2;10188.2;379612000
04/15/2014;1033.55;1033.55;499185550;;14619.67;6248817;10103.5;10103.5;431406200
04/16/2014;1050.34;1050.34;364704020;;14648.56;6227371;10267.9;10267.9;305581300
04/17/2014;1053.04;1053.04;300476634;;14648.56;6227371;10292.4;10292.4;259047100
04/18/2014;1053.04;1053.04;300476634;;14648.56;6227371;10292.4;10292.4;259047100
04/21/2014;1053.04;1053.04;300476634;;14691.51;4168853;10292.4;10292.4;259047100
04/22/2014;1067.76;1067.76;400565912;;14800.99;5676462;10437.8;10437.8;342611200
04/23/2014;1066.26;1066.26;432093955;;14949.74;5706119;10424.4;10424.4;366362100
04/24/2014;1070.68;1070.68;575293797;;15129.66;17340886;10462;10462;467053300
04/25/2014;1054.48;1054.48;499872817;;15099.65;10444818;10306.2;10306.2;407272700
04/28/2014;1056.24;1056.24;542775881;;15093.64;5947536;10320.9;10320.9;475653200
04/29/2014;1070.52;1070.52;691033429;;15247.13;8947179;10461;10461;622036000
04/30/2014;1070.05;1070.05;496843056;;15528.38;9905255;10459;10459;453717200
05/01/2014;1070.05;1070.05;496843056;;15528.38;9905255;10459;10459;453717200
05/02/2014;1071.98;1071.98;303491828;;15572.52;15284504;10474.5;10474.5;264186600
05/05/2014;1072.68;1072.68;341570691;;15636.6;5714817;10477;10477;287526900
05/06/2014;1072.62;1072.62;477462616;;15605.98;25376783;10481.4;10481.4;384891500
05/07/2014;1065.91;1065.91;667449996;;15677;11373202;10413.8;10413.8;451774200
05/08/2014;1083.89;1083.89;530475053;;15851.4;12807544;10591.2;10591.2;410590400
05/09/2014;1072.79;1072.79;633852467;;15881.39;7478765;10487.2;10487.2;536773400
05/12/2014;1080.95;1080.95;464873323;;16112.52;23042906;10567;10567;370431000
05/13/2014;1083.3;1083.3;519831128;;15815.85;27593141;10587.2;10587.2;388150800
05/14/2014;1085.8;1085.8;415005641;;15758.68;17641816;10613.9;10613.9;332080800
05/15/2014;1060.18;1060.18;559994805;;15792.3;6017412;10365;10365;475253700
05/16/2014;1071.33;1071.33;505081221;;15751.73;9698053;10478.7;10478.7;400327000
05/19/2014;1066.83;1066.83;385909975;;15670.95;6550827;10425.5;10425.5;299531300
05/20/2014;1070.41;1070.41;353042624;;15676.32;7993753;10453.8;10453.8;282936900
05/21/2014;1078.15;1078.15;336736128;;15642.04;7716590;10531.4;10531.4;249149600
05/22/2014;1077.09;1077.09;673197748;;15741.4;6701746;10520.6;10520.6;307843200
05/23/2014;1081.43;1081.43;319662554;;15788.07;8300756;10558.9;10558.9;221065000
05/26/2014;1094.33;1094.33;286702471;;15783.79;2839355;10687.5;10687.5;228950700
05/27/2014;1097.29;1097.29;383950435;;15770.34;9744414;10714.2;10714.2;304339100
05/28/2014;1101.64;1101.64;394145811;;15663.09;13434342;10757.2;10757.2;285933300
05/29/2014;1099.39;1099.39;493893708;;15672.46;8998269;10734.8;10734.8;387524400
05/30/2014;1106.04;1106.04;629758334;;15753.25;34784670;10798.7;10798.7;469314800
06/02/2014;1108.71;1108.71;415450989;;15740.19;12865863;10827.4;10827.4;298546400
06/03/2014;1103.59;1103.59;350877417;;15754;9228298;10776.7;10776.7;266507100
06/04/2014;1102.46;1102.46;437042334;;15667.79;12214124;10755.6;10755.6;368121300
06/05/2014;1114.91;1114.91;551252439;;15909.82;13201865;10876.4;10876.4;433925700
06/06/2014;1132.31;1132.31;592152332;;15957.13;7128146;11064.3;11064.3;430762800
06/09/2014;1142.3;1142.3;514671010;;16050.64;6005040;11164.1;11164.1;369747400
06/10/2014;1141.18;1141.18;669317313;;16051.58;7852808;11153.5;11153.5;419220500
06/11/2014;1132.33;1132.33;446325478;;16075.62;7836302;11074.9;11074.9;276210200
06/12/2014;1133.53;1133.53;341292371;;16236.02;7944909;11088.5;11088.5;242971900
06/13/2014;1135.93;1135.93;743629311;;16210.72;6770979;11113.7;11113.7;312882400
06/16/2014;1124.97;1124.97;361928541;;16254.8;10003885;11008.2;11008.2;284968800
06/17/2014;1129.48;1129.48;361071341;;16325.41;12485567;11058.5;11058.5;269609700
06/18/2014;1134.84;1134.84;393753094;;16416.82;9598270;11112.3;11112.3;280958600
06/19/2014;1143.35;1143.35;403848940;;16665.33;13707122;11187.8;11187.8;309875500
06/20/2014;1140.51;1140.51;734381068;;16641.54;11842899;11155.1;11155.1;634649100
06/23/2014;1136.35;1136.35;340172307;;16636.9;10744429;11118.3;11118.3;297599700
06/24/2014;1135.21;1135.21;565428874;;16490.87;8942445;11105.9;11105.9;483480800
06/25/2014;1121.25;1121.25;547783108;;16494.35;5484391;10966.7;10966.7;474431300
06/26/2014;1122.87;1122.87;471906445;;16553.74;5188115;10989;10989;368886500
06/27/2014;1119.84;1119.84;286756264;;16496.01;13501957;10959.9;10959.9;227466800
06/30/2014;1116.05;1116.05;435556775;;16662.28;7205534;10923.5;10923.5;361831200
07/01/2014;1125.58;1125.58;570071263;;16718.72;5967962;11007.8;11007.8;491576700
07/02/2014;1125.8;1125.8;597843144;;16766.65;10549670;11016.2;11016.2;534588200
07/03/2014;1133.25;1133.25;971727021;;16903.33;15180647;11090;11090;879218900
07/04/2014;1124.84;1124.84;406234744;;16986;11528617;11009.4;11009.4;314641700
07/07/2014;1112.46;1112.46;361745094;;16999.62;7011348;10888.5;10888.5;268215200
07/08/2014;1092.34;1092.34;605513535;;17082.05;11193682;10689.1;10689.1;503609100
07/09/2014;1098.43;1098.43;508172849;;17202.87;22166185;10746.9;10746.9;441297000
07/10/2014;1076.55;1076.55;916996684;;17137.38;9570803;10533.6;10533.6;770943900
07/11/2014;1077.23;1077.23;470617120;;17152.95;13944488;10538.8;10538.8;388176400
07/14/2014;1084.58;1084.58;345975317;;17066.87;3329779;10606.3;10606.3;285817800
07/15/2014;1070.89;1070.89;696583056;;16862.7;8819202;10475.9;10475.9;616632300
07/16/2014;1089.66;1089.66;576338070;;16852.04;5605749;10668.4;10668.4;491088200
07/17/2014;1076.9;1076.9;414734352;;16841.88;7810973;10543.3;10543.3;356441000
07/18/2014;1075.59;1075.59;475259941;;16871.23;6105779;10527;10527;378204200
07/21/2014;1070.49;1070.49;271049597;;16942.47;6295749;10482;10482;232931400
07/22/2014;1087.49;1087.49;338063570;;17006.07;12983918;10648.9;10648.9;292950200
07/23/2014;1089.28;1089.28;346395975;;17032.88;9619636;10659.1;10659.1;292915800
07/24/2014;1109.48;1109.48;470022516;;16968.57;9876975;10860.7;10860.7;417960800
07/25/2014;1111.77;1111.77;362385095;;17022.2;5202746;10888.1;10888.1;305314400
07/28/2014;1110.51;1110.51;311429277;;17022.2;5202746;10879.8;10879.8;276332200
07/29/2014;1112.48;1112.48;483925347;;17022.2;5202746;10901.2;10901.2;429467500
07/30/2014;1116.37;1116.37;347242457;;16882.83;8509221;10937.4;10937.4;289234500
07/31/2014;1092.82;1092.82;451789414;;16866.07;5881064;10707.2;10707.2;393293400
08/01/2014;1073.52;1073.52;366416692;;16922.14;6955669;10514;10514;317924300
08/04/2014;1071.49;1071.49;458673815;;16930.33;10112980;10496.2;10496.2;386769800
08/05/2014;1071.49;1071.49;371011823;;16787.32;8834921;10353.8;10353.8;322341500
08/06/2014;1046.68;1046.68;401260963;;16898.38;7982732;10246.2;10246.2;336826900
08/07/2014;1030.1;1030.1;428467306;;16861.87;5027427;10078.6;10078.6;356603300
08/08/2014;1032.68;1032.68;401325994;;16812.54;16761952;10104.8;10104.8;313530000
08/11/2014;1041.13;1041.13;318289625;;16843.52;5535734;10193.5;10193.5;259635800
08/12/2014;1045.48;1045.48;269637401;;16836.93;9654397;10241.5;10241.5;231951400
08/13/2014;1051.84;1051.84;240766003;;16799.94;6728410;10304;10304;209354500
08/14/2014;1050.9;1050.9;235271180;;16804.75;7883902;10294.8;10294.8;193832400
08/15/2014;1043.67;1043.67;499168910;;16758.53;9221599;10222.2;10222.2;472783400
08/18/2014;1056.8;1056.8;258560869;;16950.61;6994636;10353.4;10353.4;231236000
08/19/2014;1060.37;1060.37;209830571;;16954.8;8626346;10386.5;10386.5;166571800
08/20/2014;1063.49;1063.49;230693745;;16969.2;7083905;10420.9;10420.9;199456000
08/21/2014;1077.13;1077.13;231815842;;16979.49;5241655;10556.4;10556.4;204522100
08/22/2014;1071.69;1071.69;238819123;;17036.21;8196907;10500.2;10500.2;205687600
08/25/2014;1091.27;1091.27;251186141;;17029.72;3995337;10690.1;10690.1;211246800
08/26/2014;1104.7;1104.7;325342865;;16942.27;7557174;10826.9;10826.9;282870100
08/27/2014;1105.93;1105.93;333730753;;17026.95;12611658;10837.4;10837.4;255177800
